"UniqueID","obs","pred","fold","pred_bin","obs_bin","ecoregion"
"Hood_18_Moose",0.016724619749557,0.223280886423824,1,1,1,"Northern Rockies conifer forests"
"Hood_18_Moose",0.016724619749557,0.223280886423824,1,1,1,"Northern Rockies conifer forests"
"Hood_19_Moose",0.282687500197527,0.206556751749234,1,1,2,"Northern Rockies conifer forests"
"Hood_19_Moose",0.282687500197527,0.206556751749234,1,1,2,"Northern Rockies conifer forests"
"Hood_19_Tenderfoot Spring",0,0.113374641952336,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_19_Tenderfoot Spring",0,0.113374641952336,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_2_Green Knoll",0.156488603836838,0.0525848816599156,5,1,1,"South Central Rockies forests"
"Hood_2_Green Knoll",0.156488603836838,0.0525848816599156,5,1,1,"South Central Rockies forests"
"Hood_2_Moose",0.153105753556727,0.219689736164803,1,1,1,"Northern Rockies conifer forests"
"Hood_2_Moose",0.153105753556727,0.219689736164803,1,1,1,"Northern Rockies conifer forests"
"Hood_20_Moose",0.096733436963584,0.225864216020078,1,1,1,"Northern Rockies conifer forests"
"Hood_20_Moose",0.096733436963584,0.225864216020078,1,1,1,"Northern Rockies conifer forests"
"Hood_20_Tenderfoot Spring",0.016168697622459,0.116822157397787,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_20_Tenderfoot Spring",0.016168697622459,0.116822157397787,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_21_Moose",0,0.234817515202237,1,1,1,"Northern Rockies conifer forests"
"Hood_21_Moose",0,0.234817515202237,1,1,1,"Northern Rockies conifer forests"
"Hood_23_Moose",0.026295441592035,0.221501898248219,1,1,1,"Northern Rockies conifer forests"
"Hood_23_Moose",0.026295441592035,0.221501898248219,1,1,1,"Northern Rockies conifer forests"
"Hood_2312_Lubrecht",0.015998954560729,0.0984936276456184,1,1,1,"South Central Rockies forests"
"Hood_2312_Lubrecht",0.015998954560729,0.0984936276456184,1,1,1,"South Central Rockies forests"
"Hood_2318_Lubrecht",0.632003098883778,0.0966911595137454,1,1,3,"South Central Rockies forests"
"Hood_2318_Lubrecht",0.632003098883778,0.0966911595137454,1,1,3,"South Central Rockies forests"
"Hood_2322_Lubrecht",0.003748610604376,0.092321505137414,1,1,1,"South Central Rockies forests"
"Hood_2322_Lubrecht",0.003748610604376,0.092321505137414,1,1,1,"South Central Rockies forests"
"Hood_2324_Lubrecht",0.032214949912855,0.0962269911782446,1,1,1,"South Central Rockies forests"
"Hood_2324_Lubrecht",0.032214949912855,0.0962269911782446,1,1,1,"South Central Rockies forests"
"Hood_2326_Lubrecht",0,0.0881993640054495,1,1,1,"South Central Rockies forests"
"Hood_2326_Lubrecht",0,0.0881993640054495,1,1,1,"South Central Rockies forests"
"Hood_2329_Lubrecht",0.035457599644431,0.0946537914935093,1,1,1,"South Central Rockies forests"
"Hood_2329_Lubrecht",0.035457599644431,0.0946537914935093,1,1,1,"South Central Rockies forests"
"Hood_2333_Lubrecht",0.02090372812929,0.0999447341127086,1,1,1,"South Central Rockies forests"
"Hood_2333_Lubrecht",0.02090372812929,0.0999447341127086,1,1,1,"South Central Rockies forests"
"Hood_24_Moose",0.538487684481713,0.333873941713051,1,2,3,"Northern Rockies conifer forests"
"Hood_24_Moose",0.538487684481713,0.333873941713051,1,2,3,"Northern Rockies conifer forests"
"Hood_25_Green Knoll",0.935489122740786,0.0455336563446552,5,1,5,"South Central Rockies forests"
"Hood_25_Green Knoll",0.935489122740786,0.0455336563446552,5,1,5,"South Central Rockies forests"
"Hood_25_Moose",0.251234285799907,0.406691622659591,1,2,2,"Northern Rockies conifer forests"
"Hood_25_Moose",0.251234285799907,0.406691622659591,1,2,2,"Northern Rockies conifer forests"
"Hood_26_Green Knoll",0.250751393777058,0.0570377852673526,5,1,2,"South Central Rockies forests"
"Hood_26_Green Knoll",0.250751393777058,0.0570377852673526,5,1,2,"South Central Rockies forests"
"Hood_26_Moose",0.319158947013116,0.330881017209948,1,2,2,"Northern Rockies conifer forests"
"Hood_26_Moose",0.319158947013116,0.330881017209948,1,2,2,"Northern Rockies conifer forests"
"Hood_27_Green Knoll",0.320129390821067,0.0691171834829,5,1,2,"South Central Rockies forests"
"Hood_27_Green Knoll",0.320129390821067,0.0691171834829,5,1,2,"South Central Rockies forests"
"Hood_27_Moose",0.275664628987476,0.465646536890258,1,2,2,"Northern Rockies conifer forests"
"Hood_27_Moose",0.275664628987476,0.465646536890258,1,2,2,"Northern Rockies conifer forests"
"Hood_28_Green Knoll",0,0.0585242773916439,5,1,1,"South Central Rockies forests"
"Hood_28_Green Knoll",0,0.0585242773916439,5,1,1,"South Central Rockies forests"
"Hood_28_Moose",0.116902238855381,0.474880207700889,1,2,1,"Northern Rockies conifer forests"
"Hood_28_Moose",0.116902238855381,0.474880207700889,1,2,1,"Northern Rockies conifer forests"
"Hood_29_Green Knoll",0.486447250605709,0.10684506799154,5,1,2,"South Central Rockies forests"
"Hood_29_Green Knoll",0.486447250605709,0.10684506799154,5,1,2,"South Central Rockies forests"
"Hood_29_Moose",0.520118324117808,0.653728188022832,1,3,3,"Northern Rockies conifer forests"
"Hood_29_Moose",0.520118324117808,0.653728188022832,1,3,3,"Northern Rockies conifer forests"
"Hood_3_Green Knoll",0,0.0799896675810335,5,1,1,"South Central Rockies forests"
"Hood_3_Green Knoll",0,0.0799896675810335,5,1,1,"South Central Rockies forests"
"Hood_3_Moose",0.178396699668106,0.216455126172954,1,1,1,"Northern Rockies conifer forests"
"Hood_3_Moose",0.178396699668106,0.216455126172954,1,1,1,"Northern Rockies conifer forests"
"Hood_3_Tenderfoot Spring",0.152714508272693,0.256566469191349,1,2,1,"Montana Valley and Foothill grasslands"
"Hood_3_Tenderfoot Spring",0.152714508272693,0.256566469191349,1,2,1,"Montana Valley and Foothill grasslands"
"Hood_30_Green Knoll",0.041441675752999,0.0779190523285843,5,1,1,"South Central Rockies forests"
"Hood_30_Green Knoll",0.041441675752999,0.0779190523285843,5,1,1,"South Central Rockies forests"
"Hood_30_Moose",0.272159421576461,0.271553030558072,1,2,2,"Northern Rockies conifer forests"
"Hood_30_Moose",0.272159421576461,0.271553030558072,1,2,2,"Northern Rockies conifer forests"
"Hood_31_Green Knoll",0.089902751696862,0.0820244338190507,5,1,1,"South Central Rockies forests"
"Hood_31_Green Knoll",0.089902751696862,0.0820244338190507,5,1,1,"South Central Rockies forests"
"Hood_31_Moose",0,0.219717662260703,1,1,1,"Northern Rockies conifer forests"
"Hood_31_Moose",0,0.219717662260703,1,1,1,"Northern Rockies conifer forests"
"Hood_32_Green Knoll",0,0.0607017523618515,5,1,1,"South Central Rockies forests"
"Hood_32_Green Knoll",0,0.0607017523618515,5,1,1,"South Central Rockies forests"
"Hood_32_Moose",0.079902068204659,0.106067555223574,1,1,1,"Northern Rockies conifer forests"
"Hood_32_Moose",0.079902068204659,0.106067555223574,1,1,1,"Northern Rockies conifer forests"
"Hood_33_Green Knoll",0.241983546921129,0.0700769245053909,5,1,1,"South Central Rockies forests"
"Hood_33_Green Knoll",0.241983546921129,0.0700769245053909,5,1,1,"South Central Rockies forests"
"Hood_33_Moose",0.15840532360546,0.205896286447592,1,1,1,"Northern Rockies conifer forests"
"Hood_33_Moose",0.15840532360546,0.205896286447592,1,1,1,"Northern Rockies conifer forests"
"Hood_34_Green Knoll",0,0.139361813465945,5,1,1,"South Central Rockies forests"
"Hood_34_Green Knoll",0,0.139361813465945,5,1,1,"South Central Rockies forests"
"Hood_34_Moose",0.010819318110608,0.10636633842544,1,1,1,"Northern Rockies conifer forests"
"Hood_34_Moose",0.010819318110608,0.10636633842544,1,1,1,"Northern Rockies conifer forests"
"Hood_35_Green Knoll",0,0.107667577220026,5,1,1,"South Central Rockies forests"
"Hood_35_Green Knoll",0,0.107667577220026,5,1,1,"South Central Rockies forests"
"Hood_35_Moose",0,0.207345374543171,1,1,1,"Northern Rockies conifer forests"
"Hood_35_Moose",0,0.207345374543171,1,1,1,"Northern Rockies conifer forests"
"Hood_36_Green Knoll",0.113017177511132,0.131720428585941,5,1,1,"South Central Rockies forests"
"Hood_36_Green Knoll",0.113017177511132,0.131720428585941,5,1,1,"South Central Rockies forests"
"Hood_36_Moose",0,0.230339512288163,1,1,1,"Northern Rockies conifer forests"
"Hood_36_Moose",0,0.230339512288163,1,1,1,"Northern Rockies conifer forests"
"Hood_37_Green Knoll",0.077867931867614,0.0644131802727691,5,1,1,"South Central Rockies forests"
"Hood_37_Green Knoll",0.077867931867614,0.0644131802727691,5,1,1,"South Central Rockies forests"
"Hood_37_Moose",0.769020601345156,0.71424144516237,1,3,4,"Northern Rockies conifer forests"
"Hood_37_Moose",0.769020601345156,0.71424144516237,1,3,4,"Northern Rockies conifer forests"
"Hood_38_Green Knoll",0.106618131245819,0.0477078805694027,5,1,1,"South Central Rockies forests"
"Hood_38_Green Knoll",0.106618131245819,0.0477078805694027,5,1,1,"South Central Rockies forests"
"Hood_38_Moose",0.6046372358058,0.735014953610793,1,3,3,"Northern Rockies conifer forests"
"Hood_38_Moose",0.6046372358058,0.735014953610793,1,3,3,"Northern Rockies conifer forests"
"Hood_39_Moose",0,0.331511440166639,1,2,1,"Northern Rockies conifer forests"
"Hood_39_Moose",0,0.331511440166639,1,2,1,"Northern Rockies conifer forests"
"Hood_4_Green Knoll",0.543703280529842,0.0589101496783237,5,1,3,"South Central Rockies forests"
"Hood_4_Green Knoll",0.543703280529842,0.0589101496783237,5,1,3,"South Central Rockies forests"
"Hood_4_Moose",0.257353913585611,0.218082440610952,1,1,2,"Northern Rockies conifer forests"
"Hood_4_Moose",0.257353913585611,0.218082440610952,1,1,2,"Northern Rockies conifer forests"
"Hood_4_Tenderfoot Spring",0,0.0758164050342851,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_4_Tenderfoot Spring",0,0.0758164050342851,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_40_Moose",0.04137968100148,0.236871354272118,1,1,1,"Northern Rockies conifer forests"
"Hood_40_Moose",0.04137968100148,0.236871354272118,1,1,1,"Northern Rockies conifer forests"
"Hood_41_Moose",0,0.226656882434117,1,1,1,"Northern Rockies conifer forests"
"Hood_41_Moose",0,0.226656882434117,1,1,1,"Northern Rockies conifer forests"
"Hood_42_Moose",0,0.235167513864149,1,1,1,"Northern Rockies conifer forests"
"Hood_42_Moose",0,0.235167513864149,1,1,1,"Northern Rockies conifer forests"
"Hood_43_Moose",0.094172539539458,0.231590387773462,1,1,1,"Northern Rockies conifer forests"
"Hood_43_Moose",0.094172539539458,0.231590387773462,1,1,1,"Northern Rockies conifer forests"
"Hood_44_Moose",0.197736170212766,0.205212635741656,1,1,1,"Northern Rockies conifer forests"
"Hood_44_Moose",0.197736170212766,0.205212635741656,1,1,1,"Northern Rockies conifer forests"
"Hood_45_Moose",0.026701326155624,0.221432401139907,1,1,1,"Northern Rockies conifer forests"
"Hood_45_Moose",0.026701326155624,0.221432401139907,1,1,1,"Northern Rockies conifer forests"
"Hood_46_Moose",0.104973705651433,0.323719703635616,1,2,1,"Northern Rockies conifer forests"
"Hood_46_Moose",0.104973705651433,0.323719703635616,1,2,1,"Northern Rockies conifer forests"
"Hood_47_Moose",0.16359274681675,0.214812215904511,1,1,1,"Northern Rockies conifer forests"
"Hood_47_Moose",0.16359274681675,0.214812215904511,1,1,1,"Northern Rockies conifer forests"
"Hood_48_Moose",0.087204312996062,0.203037166706406,1,1,1,"Northern Rockies conifer forests"
"Hood_48_Moose",0.087204312996062,0.203037166706406,1,1,1,"Northern Rockies conifer forests"
"Hood_49_Moose",0.190987435972638,0.208722988797774,1,1,1,"Northern Rockies conifer forests"
"Hood_49_Moose",0.190987435972638,0.208722988797774,1,1,1,"Northern Rockies conifer forests"
"Hood_5_Green Knoll",0.114106267213005,0.0787446674284136,5,1,1,"South Central Rockies forests"
"Hood_5_Green Knoll",0.114106267213005,0.0787446674284136,5,1,1,"South Central Rockies forests"
"Hood_5_Moose",0.018562515694115,0.183321988595699,1,1,1,"Northern Rockies conifer forests"
"Hood_5_Moose",0.018562515694115,0.183321988595699,1,1,1,"Northern Rockies conifer forests"
"Hood_5_Tenderfoot Spring",0,0.235147162017953,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_5_Tenderfoot Spring",0,0.235147162017953,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_50_Moose",0.097837135967353,0.387700109498249,1,2,1,"Northern Rockies conifer forests"
"Hood_50_Moose",0.097837135967353,0.387700109498249,1,2,1,"Northern Rockies conifer forests"
"Hood_51_Moose",0.320807335858618,0.110472064719961,1,1,2,"Northern Rockies conifer forests"
"Hood_51_Moose",0.320807335858618,0.110472064719961,1,1,2,"Northern Rockies conifer forests"
"Hood_52_Moose",0.066826329881735,0.29993147435344,1,2,1,"Northern Rockies conifer forests"
"Hood_52_Moose",0.066826329881735,0.29993147435344,1,2,1,"Northern Rockies conifer forests"
"Hood_53_Moose",0.034563726871419,0.211787432382168,1,1,1,"Northern Rockies conifer forests"
"Hood_53_Moose",0.034563726871419,0.211787432382168,1,1,1,"Northern Rockies conifer forests"
"Hood_54_Moose",0.176086296880689,0.209890360937015,1,1,1,"Northern Rockies conifer forests"
"Hood_54_Moose",0.176086296880689,0.209890360937015,1,1,1,"Northern Rockies conifer forests"
"Hood_55_Moose",0.186445006849474,0.221200429733796,1,1,1,"Northern Rockies conifer forests"
"Hood_55_Moose",0.186445006849474,0.221200429733796,1,1,1,"Northern Rockies conifer forests"
"Hood_56_Moose",0.057688797627196,0.106275438720559,1,1,1,"Northern Rockies conifer forests"
"Hood_56_Moose",0.057688797627196,0.106275438720559,1,1,1,"Northern Rockies conifer forests"
"Hood_57_Moose",0.261545199236803,0.19610157084904,1,1,2,"Northern Rockies conifer forests"
"Hood_57_Moose",0.261545199236803,0.19610157084904,1,1,2,"Northern Rockies conifer forests"
"Hood_58_Moose",0.204727965756635,0.240818189104263,1,1,1,"Northern Rockies conifer forests"
"Hood_58_Moose",0.204727965756635,0.240818189104263,1,1,1,"Northern Rockies conifer forests"
"Hood_59_Moose",0.192727558313045,0.230848727171025,1,1,1,"Northern Rockies conifer forests"
"Hood_59_Moose",0.192727558313045,0.230848727171025,1,1,1,"Northern Rockies conifer forests"
"Hood_6_Green Knoll",0,0.0629133394827064,5,1,1,"South Central Rockies forests"
"Hood_6_Green Knoll",0,0.0629133394827064,5,1,1,"South Central Rockies forests"
"Hood_6_Moose",0.192456502788359,0.222552088564169,1,1,1,"Northern Rockies conifer forests"
"Hood_6_Moose",0.192456502788359,0.222552088564169,1,1,1,"Northern Rockies conifer forests"
"Hood_6_Tenderfoot Spring",0.018829641698818,0.19118637138555,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_6_Tenderfoot Spring",0.018829641698818,0.19118637138555,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_60_Moose",0.044981602550423,0.233562662483667,1,1,1,"Northern Rockies conifer forests"
"Hood_60_Moose",0.044981602550423,0.233562662483667,1,1,1,"Northern Rockies conifer forests"
"Hood_61_Moose",0.061983201049557,0.22556701737251,1,1,1,"Northern Rockies conifer forests"
"Hood_61_Moose",0.061983201049557,0.22556701737251,1,1,1,"Northern Rockies conifer forests"
"Hood_62_Moose",0.071887336826035,0.0762344898136406,1,1,1,"Northern Rockies conifer forests"
"Hood_62_Moose",0.071887336826035,0.0762344898136406,1,1,1,"Northern Rockies conifer forests"
"Hood_63_Moose",0.171445111939944,0.107523242548473,1,1,1,"Northern Rockies conifer forests"
"Hood_63_Moose",0.171445111939944,0.107523242548473,1,1,1,"Northern Rockies conifer forests"
"Hood_64_Moose",0.087970610503132,0.114472643954647,1,1,1,"Northern Rockies conifer forests"
"Hood_64_Moose",0.087970610503132,0.114472643954647,1,1,1,"Northern Rockies conifer forests"
"Hood_65_Moose",0.214717325944703,0.123654477949974,1,1,1,"Northern Rockies conifer forests"
"Hood_65_Moose",0.214717325944703,0.123654477949974,1,1,1,"Northern Rockies conifer forests"
"Hood_66_Moose",0.00820119620998,0.082102767785462,1,1,1,"Northern Rockies conifer forests"
"Hood_66_Moose",0.00820119620998,0.082102767785462,1,1,1,"Northern Rockies conifer forests"
"Hood_67_Moose",0.018266030287728,0.111853887801285,1,1,1,"Northern Rockies conifer forests"
"Hood_67_Moose",0.018266030287728,0.111853887801285,1,1,1,"Northern Rockies conifer forests"
"Hood_68_Moose",0.023120958999197,0.0921489593899355,1,1,1,"Northern Rockies conifer forests"
"Hood_68_Moose",0.023120958999197,0.0921489593899355,1,1,1,"Northern Rockies conifer forests"
"Hood_69_Moose",0.045504921618666,0.0889043734864282,1,1,1,"Northern Rockies conifer forests"
"Hood_69_Moose",0.045504921618666,0.0889043734864282,1,1,1,"Northern Rockies conifer forests"
"Hood_7_Green Knoll",0.187123376542363,0.0458664341497339,5,1,1,"South Central Rockies forests"
"Hood_7_Green Knoll",0.187123376542363,0.0458664341497339,5,1,1,"South Central Rockies forests"
"Hood_7_Moose",0.027509475896475,0.187175385685906,1,1,1,"Northern Rockies conifer forests"
"Hood_7_Moose",0.027509475896475,0.187175385685906,1,1,1,"Northern Rockies conifer forests"
"Hood_70_Moose",0.123450562656242,0.133006133679232,1,1,1,"Northern Rockies conifer forests"
"Hood_70_Moose",0.123450562656242,0.133006133679232,1,1,1,"Northern Rockies conifer forests"
"Hood_71_Moose",0.028954376582244,0.121759973601409,1,1,1,"Northern Rockies conifer forests"
"Hood_71_Moose",0.028954376582244,0.121759973601409,1,1,1,"Northern Rockies conifer forests"
"Hood_72_Moose",0.038714166052556,0.108943017475999,1,1,1,"Northern Rockies conifer forests"
"Hood_72_Moose",0.038714166052556,0.108943017475999,1,1,1,"Northern Rockies conifer forests"
"Hood_73_Moose",0.176611626628516,0.116276681190664,1,1,1,"Northern Rockies conifer forests"
"Hood_73_Moose",0.176611626628516,0.116276681190664,1,1,1,"Northern Rockies conifer forests"
"Hood_8_Green Knoll",0.184462970929571,0.0850031280721628,5,1,1,"South Central Rockies forests"
"Hood_8_Green Knoll",0.184462970929571,0.0850031280721628,5,1,1,"South Central Rockies forests"
"Hood_8_Moose",0.093246032685152,0.141994666228018,1,1,1,"Northern Rockies conifer forests"
"Hood_8_Moose",0.093246032685152,0.141994666228018,1,1,1,"Northern Rockies conifer forests"
"Hood_8_Tenderfoot Spring",0.015037656798901,0.0788484520286245,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_8_Tenderfoot Spring",0.015037656798901,0.0788484520286245,1,1,1,"Montana Valley and Foothill grasslands"
"Hood_9_Green Knoll",0.108212551900702,0.0495913815368665,5,1,1,"South Central Rockies forests"
"Hood_9_Green Knoll",0.108212551900702,0.0495913815368665,5,1,1,"South Central Rockies forests"
"Hood_9_Moose",0.116874175020513,0.141994666228018,1,1,1,"Northern Rockies conifer forests"
"Hood_9_Moose",0.116874175020513,0.141994666228018,1,1,1,"Northern Rockies conifer forests"
"Hood_9_Tenderfoot Spring",0,0.262718928918165,1,2,1,"Montana Valley and Foothill grasslands"
"Hood_9_Tenderfoot Spring",0,0.262718928918165,1,2,1,"Montana Valley and Foothill grasslands"
"Hood_Idaho_1",0.205543045647498,0.521652379405609,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_1",0.205543045647498,0.521652379405609,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_10",0.02273912336993,0.562891028353122,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_10",0.02273912336993,0.562891028353122,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_100",0.227370205334326,0.275029572569325,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_100",0.227370205334326,0.275029572569325,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_101",0.01997360569199,0.238431010435186,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_101",0.01997360569199,0.238431010435186,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_102",0.016306859040071,0.29619534471776,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_102",0.016306859040071,0.29619534471776,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_103",0,0.23734049104134,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_103",0,0.23734049104134,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_104",0.019063244992685,0.192359571061436,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_104",0.019063244992685,0.192359571061436,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_105",0,0.177882944105307,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_105",0,0.177882944105307,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_106",0.316799444072171,0.276994784894188,1,2,2,"Northern Rockies conifer forests"
"Hood_Idaho_106",0.316799444072171,0.276994784894188,1,2,2,"Northern Rockies conifer forests"
"Hood_Idaho_107",0,0.209301513293836,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_107",0,0.209301513293836,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_108",0.06909155071587,0.162712307113214,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_108",0.06909155071587,0.162712307113214,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_109",0.344086788385952,0.218792256496683,1,1,2,"Northern Rockies conifer forests"
"Hood_Idaho_109",0.344086788385952,0.218792256496683,1,1,2,"Northern Rockies conifer forests"
"Hood_Idaho_11",0,0.617582598792291,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_11",0,0.617582598792291,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_110",0.10386065471139,0.593388364194899,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_110",0.10386065471139,0.593388364194899,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_111",0.030557487826692,0.412846805933264,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_111",0.030557487826692,0.412846805933264,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_112",0.027833786769509,0.399547946709651,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_112",0.027833786769509,0.399547946709651,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_113",0.546041599295899,0.740903317259309,1,3,3,"Northern Rockies conifer forests"
"Hood_Idaho_113",0.546041599295899,0.740903317259309,1,3,3,"Northern Rockies conifer forests"
"Hood_Idaho_114",0.467380272206517,0.642240170078813,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_114",0.467380272206517,0.642240170078813,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_115",0.768019861406668,0.52981753703521,1,3,4,"Northern Rockies conifer forests"
"Hood_Idaho_115",0.768019861406668,0.52981753703521,1,3,4,"Northern Rockies conifer forests"
"Hood_Idaho_116",0,0.600660925194439,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_116",0,0.600660925194439,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_117",0.225445042131046,0.702536510630945,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_117",0.225445042131046,0.702536510630945,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_118",0,0.560110398692366,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_118",0,0.560110398692366,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_119",0.48250347967976,0.699957057732571,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_119",0.48250347967976,0.699957057732571,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_12",0.266437965557543,0.676976124015263,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_12",0.266437965557543,0.676976124015263,1,3,2,"Northern Rockies conifer forests"
"Hood_Idaho_120",0.577344344486133,0.675878043191775,1,3,3,"Northern Rockies conifer forests"
"Hood_Idaho_120",0.577344344486133,0.675878043191775,1,3,3,"Northern Rockies conifer forests"
"Hood_Idaho_121",0.08851332899187,0.620178273911534,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_121",0.08851332899187,0.620178273911534,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_13",0,0.183854047824552,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_13",0,0.183854047824552,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_14",0,0.231328156781249,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_14",0,0.231328156781249,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_15",0,0.313917760233161,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_15",0,0.313917760233161,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_16",0.008291541290538,0.172954175390581,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_16",0.008291541290538,0.172954175390581,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_17",0.06770218948701,0.50728193707376,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_17",0.06770218948701,0.50728193707376,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_18",0.021560831156732,0.148273665290416,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_18",0.021560831156732,0.148273665290416,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_19",0.007811470976999,0.273846138104886,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_19",0.007811470976999,0.273846138104886,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_2",0.233782805341715,0.50831486319396,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_2",0.233782805341715,0.50831486319396,1,3,1,"Northern Rockies conifer forests"
"Hood_Idaho_20",0.267384483129164,0.134800746408412,1,1,2,"Northern Rockies conifer forests"
"Hood_Idaho_20",0.267384483129164,0.134800746408412,1,1,2,"Northern Rockies conifer forests"
"Hood_Idaho_21",0.036770965649577,0.189830352019373,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_21",0.036770965649577,0.189830352019373,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_22",0,0.155230364152299,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_22",0,0.155230364152299,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_23",0,0.359783595766527,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_23",0,0.359783595766527,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_24",0.166970538267103,0.490247383502782,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_24",0.166970538267103,0.490247383502782,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_25",0,0.214157683364844,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_25",0,0.214157683364844,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_26",0.01486806433014,0.360257674272409,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_26",0.01486806433014,0.360257674272409,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_27",0.137367882944797,0.369721335140585,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_27",0.137367882944797,0.369721335140585,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_28",0,0.301939800042794,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_28",0,0.301939800042794,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_29",0.003259905047902,0.133922090799136,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_29",0.003259905047902,0.133922090799136,1,1,1,"Northern Rockies conifer forests"
"Hood_Idaho_3",0.068903527622574,0.431601768569724,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_3",0.068903527622574,0.431601768569724,1,2,1,"Northern Rockies conifer forests"
"Hood_Idaho_30",0.066097836171714,0.33745188471278,1,2,1,"Northern Rockies conifer forests"
